team_id,team,country_abbr
62908,Great Britain,GBR
62909,Great Britain,GBR
62910,Great Britain,GBR
62918,Sweden,SWE
62922,Sweden,SWE
62923,Sweden,SWE
62924,Sweden,SWE
62932,Sweden,SWE
62934,Norway,NOR
62935,Norway,NOR
62936,Norway,NOR
62954,Czech Republic,CZE
62955,Czech Republic,CZE
62956,Czech Republic,CZE
62957,Czech Republic,CZE
62970,Sweden,SWE
62971,Sweden,SWE
62972,Sweden,SWE
62974,Sweden,SWE
62984,Sweden,SWE
62985,Sweden,SWE
62986,Sweden,SWE
62987,Sweden,SWE
62991,Canada,CAN
63004,Mexico,MEX
63015,Mexico,MEX
63017,Mexico-1,MEX
63026,Norway,NOR
63027,Norway,NOR
63028,Norway,NOR
63029,Norway,NOR
63030,Norway,NOR
63031,Norway,NOR
63032,Norway,NOR
63033,Denmark,DEN
63036,Austria-2,AUT
63059,Norway,NOR
63060,Norway,NOR
63062,United States,USA
63077,Great Britain,GBR
63092,United States,USA
63100,United States,USA
63101,United States,USA
63102,United States,USA
63103,United States,USA
63104,United States,USA
63105,United States,USA
63106,United States,USA
63107,United States,USA
63108,United States,USA
63144,United States,USA
63173,Canada,CAN
63174,Canada,CAN
63175,Canada,CAN
63176,Canada,CAN
63177,Canada,CAN
63178,Canada,CAN
63179,Canada,CAN
63180,Canada,CAN
63203,Sweden,SWE
63204,Sweden,SWE
63206,Sweden,SWE
63207,Sweden,SWE
63232,Sweden,SWE
63233,Sweden,SWE
63234,Sweden,SWE
63235,Sweden,SWE
63236,Sweden,SWE
63237,Sweden,SWE
63246,Finland,FIN
63247,Finland,FIN
63248,Finland,FIN
63249,Finland,FIN
63250,Finland,FIN
63251,Finland,FIN
63252,Finland,FIN
63253,Finland,FIN
63254,Finland,FIN
63255,Finland,FIN
63256,Finland,FIN
63257,Finland,FIN
63258,Finland,FIN
63259,Finland,FIN
63277,Latvia-1,LAT
63278,Latvia,LAT
63279,Switzerland,SUI
63290,Czech Republic,CZE
63301,Norway,NOR
63302,Norway,NOR
63303,Norway,NOR
63304,Norway,NOR
63305,Norway,NOR
63306,Norway,NOR
63307,Norway,NOR
63308,Norway,NOR
63309,Norway,NOR
63310,Norway,NOR
63311,Norway,NOR
63312,Norway,NOR
63358,Germany-1,GER
63359,Germany-2,GER
63360,Austria,AUT
63361,Austria,AUT
63362,Austria,AUT
63382,Canada-1,CAN
63383,Canada-1,CAN
63386,Canada-2,CAN
63387,Canada-1,CAN
63399,Austria,AUT
63400,Austria,AUT
63401,Austria,AUT
63402,Austria,AUT
63403,Austria,AUT
63404,Austria,AUT
63405,Austria,AUT
63406,Austria,AUT
63407,Austria,AUT
63408,Austria,AUT
63411,United States,USA
63453,France,FRA
63454,France,FRA
63455,France,FRA
63456,France,FRA
63457,France,FRA
63485,Romania,ROU
63486,Romania,ROU
63487,Romania,ROU
63488,Romania,ROU
63489,Romania,ROU
63490,Romania,ROU
63491,Romania-2,ROU
63492,Romania,ROU
63493,Romania,ROU
63494,Romania,ROU
63509,Mexico,MEX
63532,Liechtenstein,LIE
63533,Liechtenstein,LIE
63534,Liechtenstein,LIE
63542,Germany,GER
63543,East Germany,GDR
63544,Switzerland,SUI
63548,United States,USA
63553,West Germany,FRG
63554,West Germany,FRG
63555,West Germany,FRG
63556,West Germany,FRG
63557,West Germany,FRG
63558,West Germany,FRG
63559,West Germany,FRG
63560,West Germany,FRG
63565,Japan,JPN
63566,Japan,JPN
63604,Germany,GER
63605,Germany-1,GER
63612,Switzerland-2,SUI
63613,Switzerland-1,SUI
63614,Switzerland-2,SUI
63615,Switzerland-2,SUI
63625,Romania,ROU
63626,Romania,ROU
63627,Romania-1,ROU
63628,Romania-1,ROU
63641,Argentina,ARG
63642,Argentina,ARG
63643,Sweden,SWE
63644,Sweden,SWE
63646,Sweden,SWE
63647,Sweden,SWE
63651,Norway,NOR
63652,Norway,NOR
63654,Sweden,SWE
63666,Austria,AUT
63712,Norway,NOR
63713,Norway,NOR
63714,Austria,AUT
63721,Norway,NOR
63722,Norway,NOR
63723,Norway,NOR
63724,Norway,NOR
63727,United States,USA
63728,United States,USA
63729,United States,USA
63730,United States,USA
63731,United States,USA
63732,United States,USA
63733,United States,USA
63734,United States,USA
63735,Norway,NOR
63736,Norway,NOR
63737,Norway,NOR
63738,Norway,NOR
63743,Norway,NOR
63744,Norway,NOR
63745,Norway,NOR
63746,Norway,NOR
63747,Norway,NOR
63748,Norway,NOR
63749,Norway,NOR
63750,Hungary,HUN
63751,Hungary,HUN
63752,Hungary-1,HUN
63764,West Germany,FRG
63765,West Germany,FRG
63766,Belgium,BEL
63790,Sweden,SWE
63791,Sweden,SWE
63792,Sweden,SWE
63793,Sweden,SWE
63794,Sweden,SWE
63795,Sweden,SWE
63796,Sweden,SWE
63797,Norway,NOR
63798,Norway,NOR
63799,Norway,NOR
63800,Norway,NOR
63801,Norway,NOR
63809,Sweden,SWE
63810,Canada,CAN
63812,United States,USA
63813,United States,USA
63814,Sweden,SWE
63819,East Germany,GDR
63820,East Germany,GDR
63821,East Germany,GDR
63822,East Germany,GDR
63823,East Germany,GDR
63824,East Germany,GDR
63825,East Germany,GDR
63826,East Germany,GDR
63827,East Germany,GDR
63828,East Germany,GDR
63832,Austria,AUT
63833,Austria,AUT
63834,Austria,AUT
63835,Austria,AUT
63841,Finland,FIN
63849,Canada,CAN
63850,Canada,CAN
63859,Canada,CAN
63879,Sweden,SWE
63880,Sweden,SWE
63889,United States Virgin Islands-2,ISV
63890,United States Virgin Islands-1,ISV
63891,United States Virgin Islands,ISV
63909,Germany,GER
63911,South Korea,KOR
63912,South Korea,KOR
63919,South Korea,KOR
63923,Hungary,HUN
63924,Hungary,HUN
63925,Hungary,HUN
63944,United States,USA
63947,West Germany,FRG
63948,West Germany,FRG
63949,West Germany,FRG
63950,West Germany,FRG
63951,West Germany,FRG
63952,West Germany,FRG
63953,West Germany,FRG
63954,West Germany,FRG
63955,West Germany,FRG
63956,West Germany,FRG
63957,West Germany,FRG
63958,West Germany,FRG
63965,Romania,ROU
63966,Romania,ROU
63967,Romania,ROU
64020,Czech Republic,CZE
64021,Czech Republic,CZE
64022,Czech Republic,CZE
64038,Czech Republic,CZE
64039,Czech Republic,CZE
64040,Czech Republic,CZE
64041,Czech Republic,CZE
64042,Czech Republic,CZE
64043,Czech Republic,CZE
64054,Germany,GER
64055,Germany,GER
64062,Sweden-2,SWE
64063,Sweden-2,SWE
64082,Turkey,TUR
64083,Turkey,TUR
64099,San Marino,SMR
64100,San Marino,SMR
64101,San Marino,SMR
64102,San Marino,SMR
64103,San Marino,SMR
64104,San Marino,SMR
64105,San Marino,SMR
64111,Romania,ROU
64112,Romania,ROU
64121,Mongolia,MGL
64122,Mongolia,MGL
64137,Germany,GER
64138,Germany,GER
64139,Germany,GER
64140,Germany-2,GER
64141,Germany-2,GER
64189,Great Britain,GBR
64190,Austria,AUT
64202,United States,USA
64203,United States,USA
64213,United States,USA
64215,Sweden,SWE
64218,Sweden,SWE
64219,Sweden,SWE
64221,Sweden,SWE
64225,Sweden,SWE
64226,Sweden,SWE
64229,Sweden,SWE
64240,Sweden,SWE
64241,Sweden,SWE
64250,Sweden,SWE
64251,Sweden,SWE
64252,Sweden,SWE
64253,Sweden,SWE
64254,Sweden,SWE
64255,Sweden,SWE
64256,Sweden,SWE
64257,Sweden,SWE
64287,Norway,NOR
64288,Norway,NOR
64289,Norway,NOR
64303,Norway,NOR
64304,Norway,NOR
64305,Norway,NOR
64306,Norway,NOR
64307,Norway,NOR
64308,Norway,NOR
64309,Norway,NOR
64310,Norway,NOR
64311,Norway,NOR
64316,Norway,NOR
64317,Norway,NOR
64318,Norway,NOR
64319,Norway,NOR
64320,Norway,NOR
64321,Norway,NOR
64322,Sweden,SWE
64335,Sweden,SWE
64336,Sweden,SWE
64342,Sweden,SWE
64343,Sweden,SWE
64344,Sweden,SWE
64350,Sweden-2,SWE
64351,Sweden,SWE
64352,Sweden-2,SWE
64353,Sweden,SWE
64354,Sweden,SWE
64355,Sweden,SWE
64356,Sweden,SWE
64357,Sweden,SWE
64358,Sweden,SWE
64359,Sweden,SWE
64360,Sweden,SWE
64375,Sweden,SWE
64376,Sweden,SWE
64377,Sweden,SWE
64379,Sweden,SWE
64380,Sweden,SWE
64383,Sweden,SWE
64384,Sweden,SWE
64385,Sweden,SWE
64386,Sweden,SWE
64391,Sweden,SWE
64394,Sweden,SWE
64395,Sweden,SWE
64397,Sweden,SWE
64398,Sweden,SWE
64399,Sweden,SWE
64400,Sweden,SWE
64411,Sweden,SWE
64412,Sweden,SWE
64436,Sweden,SWE
64440,Sweden,SWE
64455,Sweden,SWE
64456,Sweden,SWE
64457,Sweden,SWE
64458,Sweden,SWE
64459,Sweden,SWE
64460,Sweden,SWE
64462,Sweden,SWE
64463,Sweden,SWE
64464,Sweden,SWE
64465,Sweden,SWE
64466,Sweden,SWE
64472,Sweden,SWE
64499,Turkey,TUR
64501,Italy,ITA
64502,Italy,ITA
64503,Italy,ITA
64504,Italy,ITA
64505,Italy,ITA
64521,Uzbekistan,UZB
64522,Estonia,EST
64523,Estonia,EST
64539,Germany,GER
64540,Austria,AUT
64541,Austria,AUT
64542,Austria,AUT
64543,Netherlands,NED
64544,Netherlands,NED
64560,Turkey,TUR
64561,Turkey,TUR
64582,East Germany,GDR
64583,East Germany,GDR
64584,Chile,CHI
64585,Chile,CHI
64586,Chile,CHI
64587,Chile,CHI
64588,Chile,CHI
64589,Chile,CHI
64613,West Germany-2,FRG
64615,Italy,ITA
64616,Italy,ITA
64617,Austria,AUT
64620,Germany,GER
64621,Germany,GER
64622,Germany,GER
64623,Germany,GER
64624,Germany,GER
64625,Germany,GER
64626,Germany,GER
64627,Germany,GER
64628,Germany,GER
64629,Germany,GER
64630,Germany,GER
64631,Germany,GER
64632,Germany,GER
64633,Germany,GER
64634,Germany,GER
64635,Germany,GER
64636,Germany,GER
64640,United States,USA
64642,Norway,NOR
64643,Norway,NOR
64644,Norway,NOR
64645,Norway,NOR
64646,Norway,NOR
64656,Turkey,TUR
64659,Slovenia,SLO
64660,Slovenia,SLO
64661,Yugoslavia,YUG
64662,Yugoslavia,YUG
64663,Yugoslavia,YUG
64664,Yugoslavia,YUG
64669,Japan,JPN
64670,Japan-1,JPN
64671,Japan-1,JPN
64672,Japan-1,JPN
64673,Japan,JPN
64712,United States,USA
64754,Andorra,AND
64755,Andorra,AND
64756,Andorra,AND
64757,Andorra,AND
64758,Andorra,AND
64759,Andorra,AND
64760,Andorra,AND
64761,Andorra,AND
64762,Andorra,AND
64763,Andorra,AND
64764,Andorra,AND
64765,Andorra,AND
64818,Finland,FIN
64888,Argentina,ARG
64889,Argentina,ARG
65042,Norway,NOR
65043,Norway,NOR
65044,Norway,NOR
65094,Norway,NOR
65095,Norway,NOR
65096,Norway,NOR
65097,Norway,NOR
65098,Norway,NOR
65099,Norway,NOR
65100,Norway,NOR
65101,Norway,NOR
65109,West Germany,FRG
65162,Canada,CAN
65167,Finland,FIN
65168,Finland,FIN
65202,Japan,JPN
65203,Japan,JPN
65204,Japan,JPN
65205,Japan,JPN
65251,South Korea,KOR
65252,South Korea,KOR
65253,South Korea,KOR
65256,Austria,AUT
65257,Austria,AUT
65258,Austria,AUT
65278,New Zealand,NZL
65292,Sweden,SWE
65293,Sweden,SWE
65294,Sweden,SWE
65308,United States-2,USA
65311,Australia,AUS
65312,Australia,AUS
65313,Australia,AUS
65314,Australia,AUS
65315,Australia,AUS
65316,Australia,AUS
65317,Australia,AUS
65318,Australia,AUS
65319,Australia,AUS
65320,Australia,AUS
65321,Australia,AUS
65353,Great Britain,GBR
65412,United States,USA
65413,United States,USA
65414,United States,USA
65432,Great Britain-1,GBR
65433,Great Britain-1,GBR
65437,Norway,NOR
65438,Norway,NOR
65439,Norway,NOR
65440,Norway,NOR
65441,Norway,NOR
65442,Norway,NOR
65443,Norway,NOR
65444,Norway,NOR
65445,Norway,NOR
65446,Norway,NOR
65448,Norway,NOR
65449,Norway,NOR
65469,United States,USA
65498,Germany,GER
65499,Germany,GER
65500,Germany,GER
65528,United States-1,USA
65540,France-1,FRA
65541,France-2,FRA
65571,New Zealand,NZL
65572,New Zealand,NZL
65573,New Zealand,NZL
65591,France,FRA
65592,France,FRA
65610,Iceland,ISL
65611,Iceland,ISL
65612,Iceland,ISL
65665,Argentina,ARG
65666,Argentina,ARG
65667,Argentina,ARG
65668,Argentina,ARG
65690,Denmark,DEN
65691,Denmark,DEN
65692,Denmark,DEN
65694,Italy-2,ITA
65695,Italy,ITA
65743,Slovenia,SLO
65744,Slovenia,SLO
65745,Slovenia,SLO
65746,Slovenia,SLO
65747,Slovenia,SLO
65748,Slovenia,SLO
65749,Slovenia,SLO
65750,Slovenia,SLO
65785,Italy,ITA
65786,Italy,ITA
65787,Italy,ITA
65788,Italy,ITA
65789,Italy,ITA
65790,Italy,ITA
65791,Italy,ITA
65792,Italy,ITA
65793,Italy,ITA
65794,Italy,ITA
65843,Soviet Union,URS
65844,Soviet Union,URS
65845,Russia,RUS
65846,Russia,RUS
65847,Russia,RUS
65848,Russia,RUS
65869,Greece,GRE
65870,Greece,GRE
65871,Greece,GRE
65872,Greece,GRE
65873,Greece,GRE
65874,Greece,GRE
65887,Canada,CAN
65888,Canada,CAN
65889,Romania,ROU
65899,Norway,NOR
65900,Norway,NOR
65927,Italy,ITA
65928,Italy,ITA
65929,Italy,ITA
65930,Italy,ITA
65931,Italy,ITA
65932,France,FRA
65933,France,FRA
65965,Sweden,SWE
65966,Sweden,SWE
65967,Sweden,SWE
65968,Sweden,SWE
65969,Sweden,SWE
65981,Switzerland,SUI
65982,Switzerland,SUI
65983,Switzerland,SUI
65984,Switzerland,SUI
66019,Italy-2,ITA
66020,Italy-2,ITA
66021,Italy-1,ITA
66022,Switzerland-2,SUI
66024,United States,USA
66025,Austria,AUT
66034,Switzerland,SUI
66036,United States,USA
66037,United States,USA
66038,United States,USA
66041,Canada,CAN
66058,Great Britain-2,GBR
66086,France,FRA
66087,Switzerland,SUI
66088,France,FRA
66089,France,FRA
66090,France,FRA
66128,Czechoslovakia,TCH
66129,Czechoslovakia,TCH
66130,Czechoslovakia,TCH
66131,Czechoslovakia,TCH
66132,Czechoslovakia,TCH
66133,Czechoslovakia,TCH
66134,Czechoslovakia,TCH
66135,Czechoslovakia,TCH
66136,Czechoslovakia,TCH
66137,Czechoslovakia,TCH
66138,Czechoslovakia,TCH
66139,Croatia,CRO
66140,Croatia,CRO
66141,Croatia,CRO
66142,Croatia,CRO
66143,Slovenia,SLO
66144,Slovenia,SLO
66145,Slovenia,SLO
66146,Slovenia,SLO
66147,Slovenia,SLO
66157,Slovakia,SVK
66158,Slovakia,SVK
66159,Slovakia,SVK
66214,United States-1,USA
66226,Sweden,SWE
66227,Germany-1,GER
66228,Germany-1,GER
66233,Norway,NOR
66234,Norway,NOR
66235,Norway,NOR
66236,Norway,NOR
66237,Norway,NOR
66238,Norway,NOR
66239,Norway,NOR
66241,Sweden,SWE
66254,United States,USA
66292,Norway,NOR
66293,Norway,NOR
66313,France,FRA
66315,United States,USA
66322,Czech Republic,CZE
66323,Czech Republic,CZE
66324,Czech Republic,CZE
66335,New Zealand,NZL
66336,New Zealand,NZL
66337,France,FRA
66338,France,FRA
66339,France,FRA
66340,France,FRA
66341,France,FRA
66342,France,FRA
66343,France,FRA
66364,China,CHN
66365,China,CHN
66366,China,CHN
66390,France,FRA
66391,France,FRA
66393,Italy,ITA
66394,Italy,ITA
66395,Italy,ITA
66396,Italy,ITA
66397,Italy,ITA
66398,Italy,ITA
66399,Italy,ITA
66400,Italy,ITA
66401,Italy,ITA
66402,Italy,ITA
66403,Italy,ITA
66404,Italy,ITA
66405,Italy,ITA
66408,Latvia,LAT
66409,Yugoslavia,YUG
66410,Yugoslavia,YUG
66411,Yugoslavia,YUG
66434,Norway,NOR
66435,Norway,NOR
66436,Norway,NOR
66440,Sweden,SWE
66441,Sweden,SWE
66512,Germany,GER
66513,Germany,GER
66514,Germany,GER
66515,West Germany,FRG
66516,West Germany,FRG
66517,West Germany,FRG
66518,Austria,AUT
66519,Austria,AUT
66520,Austria,AUT
66521,Austria,AUT
66522,Austria,AUT
66523,Austria,AUT
66530,Czechoslovakia,TCH
66533,Italy,ITA
66535,Italy,ITA
66538,Norway,NOR
66542,France,FRA
66543,France,FRA
66544,France,FRA
66545,France,FRA
66569,Slovenia,SLO
66615,Hungary,HUN
66623,Hungary,HUN
66624,Hungary,HUN
66625,Hungary,HUN
66627,Hungary,HUN
66628,Hungary,HUN
66629,Hungary,HUN
66646,Canada,CAN
66647,Canada,CAN
66648,Canada,CAN
66649,Canada,CAN
66650,Canada,CAN
66651,Canada,CAN
66652,Canada,CAN
66658,Germany,GER
66659,Germany,GER
66662,United States,USA
66667,Canada,CAN
66719,Canada,CAN
66722,United States,USA
66723,United States,USA
66729,United States,USA
66742,Great Britain-2,GBR
66743,Great Britain-1,GBR
66744,Great Britain-1,GBR
66750,United States,USA
66751,United States,USA
66752,United States,USA
66753,United States,USA
66777,United States,USA
66780,Canada-3,CAN
66785,Great Britain,GBR
66786,Great Britain,GBR
66787,Great Britain,GBR
66788,Great Britain,GBR
66794,Australia,AUS
66799,Canada-2,CAN
66800,Canada-2,CAN
66801,Canada-2,CAN
66802,Norway,NOR
66803,Norway,NOR
66805,Bulgaria,BUL
66806,Bulgaria,BUL
66809,United States,USA
66810,United States,USA
66811,United States,USA
66812,United States,USA
66813,United States,USA
66814,United States,USA
66815,United States,USA
66816,Bolivia,BOL
66817,Bolivia,BOL
66818,Bolivia,BOL
66819,Bolivia,BOL
66820,Bolivia,BOL
66838,Switzerland,SUI
66852,Italy,ITA
66853,Italy,ITA
66854,Italy,ITA
66857,Switzerland-2,SUI
66858,Switzerland-2,SUI
66859,Switzerland-1,SUI
66860,Italy,ITA
66861,Italy,ITA
66862,Italy,ITA
66871,Switzerland-1,SUI
66908,Russia,RUS
66909,Russia,RUS
66910,Russia,RUS
66911,Russia,RUS
66912,Russia,RUS
66913,Russia,RUS
66914,Russia,RUS
66915,Russia,RUS
66916,Russia,RUS
66917,Russia,RUS
66921,Italy,ITA
66922,Italy,ITA
66923,Italy,ITA
66924,Italy,ITA
66925,Italy,ITA
66926,Italy,ITA
66927,Italy,ITA
66928,Italy,ITA
66929,Italy,ITA
66930,Italy,ITA
66931,Italy,ITA
66932,Italy,ITA
66945,France,FRA
66949,France,FRA
66950,France,FRA
66951,France,FRA
66952,France,FRA
66953,France,FRA
66954,France,FRA
66962,Canada,CAN
66963,Canada-1,CAN
66964,Canada,CAN
66973,United States,USA
67000,Italy,ITA
67001,Italy,ITA
67002,Italy,ITA
67003,Italy,ITA
67004,Italy,ITA
67005,Italy,ITA
67006,Italy,ITA
67007,Italy,ITA
67008,Italy,ITA
67009,Italy,ITA
67010,Italy,ITA
67011,Italy,ITA
67012,Italy,ITA
67013,Italy,ITA
67014,Italy,ITA
67038,France,FRA
67039,France,FRA
67041,Italy,ITA
67080,Canada-2,CAN
67104,United States-2,USA
67105,United States-3,USA
67113,France,FRA
67114,France,FRA
67137,Italy,ITA
67138,Italy,ITA
67139,Italy,ITA
67142,Italy,ITA
67143,Italy,ITA
67144,Italy,ITA
67145,Italy,ITA
67146,Switzerland,SUI
67147,Switzerland,SUI
67148,Switzerland,SUI
67149,Switzerland,SUI
67150,Switzerland,SUI
67153,Great Britain,GBR
67157,Canada,CAN
67158,Canada,CAN
67176,France,FRA
67177,France,FRA
67178,France,FRA
67194,Romania,ROU
67248,Great Britain-1,GBR
67278,United States,USA
67294,Italy,ITA
67295,Italy,ITA
67347,Ukraine,UKR
67349,Russia,RUS
67350,Russia,RUS
67351,Russia,RUS
67355,Kazakhstan,KAZ
67356,Kazakhstan,KAZ
67357,Kazakhstan,KAZ
67367,United States-2,USA
67368,United States,USA
67388,Switzerland-2,SUI
67392,Liechtenstein,LIE
67393,Liechtenstein,LIE
67394,Liechtenstein,LIE
67395,Liechtenstein,LIE
67396,Liechtenstein,LIE
67412,Italy-1,ITA
67413,Italy,ITA
67414,Austria,AUT
67415,Austria,AUT
67416,Austria,AUT
67417,Italy,ITA
67419,Switzerland,SUI
67420,Switzerland,SUI
67421,Switzerland-2,SUI
67422,Switzerland-1,SUI
67423,Switzerland-1,SUI
67424,Switzerland-1,SUI
67425,Switzerland-1,SUI
67426,Switzerland-1,SUI
67431,Switzerland,SUI
67432,Switzerland,SUI
67441,Czechoslovakia,TCH
67442,Czechoslovakia,TCH
67443,Czechoslovakia,TCH
67444,Czechoslovakia,TCH
67445,Czechoslovakia,TCH
67446,Austria,AUT
67447,Austria-1,AUT
67448,Austria,AUT
67449,Austria-2,AUT
67450,Austria,AUT
67451,Austria,AUT
67523,Yugoslavia,YUG
67524,Yugoslavia,YUG
67525,Yugoslavia,YUG
67530,Austria,AUT
67531,Austria,AUT
67532,Austria,AUT
67533,Austria,AUT
67534,Austria,AUT
67535,Austria,AUT
67536,Austria,AUT
67537,Austria,AUT
67538,Liechtenstein,LIE
67539,Italy,ITA
67540,Italy,ITA
67547,West Germany,FRG
67551,Sweden,SWE
67556,Austria,AUT
67569,Italy,ITA
67570,Italy,ITA
67571,Italy,ITA
67593,France,FRA
67609,Canada,CAN
67614,Czechoslovakia,TCH
67645,Switzerland,SUI
67646,Switzerland,SUI
67647,Switzerland,SUI
67662,Germany,GER
67663,Germany,GER
67670,Austria,AUT
67671,Austria,AUT
67672,Germany,GER
67673,Germany,GER
67676,United States,USA
67687,Poland,POL
67688,Poland-2,POL
67691,West Germany,FRG
67692,West Germany,FRG
67693,West Germany,FRG
67706,China,CHN
67707,China,CHN
67708,China,CHN
67709,China,CHN
67710,China,CHN
67711,China,CHN
67720,China,CHN
67742,United States-3,USA
67746,Norway,NOR
67747,Norway,NOR
67748,Norway,NOR
67749,Norway,NOR
67755,Canada,CAN
67760,Austria,AUT
67761,Austria,AUT
67762,Austria,AUT
67763,Austria,AUT
67764,Austria,AUT
67765,Austria,AUT
67766,Austria,AUT
67771,United States,USA
67812,Romania,ROU
67813,Romania,ROU
67814,Romania,ROU
67815,Romania,ROU
67816,Romania,ROU
67817,Romania,ROU
67818,Romania,ROU
67819,Romania,ROU
67820,Romania,ROU
67821,Romania,ROU
67822,Romania,ROU
67823,Romania,ROU
67824,Romania,ROU
67853,Romania,ROU
67854,Romania,ROU
67859,Romania,ROU
67887,Great Britain,GBR
67888,Great Britain,GBR
67889,Great Britain,GBR
67890,Great Britain,GBR
67891,Great Britain,GBR
67954,Slovenia,SLO
67955,Slovenia,SLO
67956,Slovenia,SLO
67957,Slovenia,SLO
67958,Slovenia,SLO
67959,Slovenia,SLO
67960,Slovenia,SLO
67961,Slovenia,SLO
67962,Slovenia,SLO
67963,Croatia,CRO
67964,Croatia,CRO
67965,Croatia,CRO
67966,Croatia,CRO
